T	2013-04-21 08:08:24	51.3423728	0.1406261	150.9			
T	2013-04-21 08:08:25	51.3425581	0.1403169	153.1			
T	2013-04-21 08:08:26	51.3427519	0.1400816	152.2			
T	2013-04-21 08:08:27	51.3429374	0.1397956	152.2			
T	2013-04-21 08:08:28	51.3431208	0.1394991	152.4			
T	2013-04-21 08:08:29	51.3432931	0.1392052	152.3			
T	2013-04-21 08:08:30	51.3434600	0.1388640	153.3			
T	2013-04-21 08:08:31	51.3436195	0.1385273	153.8			
T	2013-04-21 08:08:32	51.3437681	0.1381409	154.3			
T	2013-04-21 08:08:33	51.3439157	0.1377479	158.2			
T	2013-04-21 08:08:34	51.3440628	0.1373907	157.1			
T	2013-04-21 08:08:35	51.3442071	0.1370126	157.2			
T	2013-04-21 08:08:36	51.3443414	0.1366239	159.2			
T	2013-04-21 08:08:37	51.3444597	0.1362177	160.1			
T	2013-04-21 08:08:38	51.3445909	0.1358362	160.3			
T	2013-04-21 08:08:39	51.3447196	0.1354486	161.4			
T	2013-04-21 08:08:40	51.3448340	0.1350409	161.3			
T	2013-04-21 08:08:41	51.3449389	0.1346302	160.8			
T	2013-04-21 08:08:42	51.3450293	0.1342160	160.7			
T	2013-04-21 08:08:43	51.3451365	0.1337973	160.1			
T	2013-04-21 08:08:44	51.3452224	0.1333340	160.7			
T	2013-04-21 08:08:45	51.3453146	0.1328855	161.9			
T	2013-04-21 08:08:46	51.3454001	0.1324463	163.8			
T	2013-04-21 08:08:47	51.3454712	0.1319944	160.3			
T	2013-04-21 08:08:48	51.3455632	0.1315455	160.6			
T	2013-04-21 08:08:49	51.3456464	0.1311062	161.2			
T	2013-04-21 08:08:50	51.3457241	0.1306697	159.3			
T	2013-04-21 08:08:51	51.3458069	0.1302164	159.6			
T	2013-04-21 08:08:52	51.3458913	0.1297800	160.8			
T	2013-04-21 08:08:53	51.3459747	0.1293411	159.6			
T	2013-04-21 08:08:54	51.3460579	0.1288952	159.0			
T	2013-04-21 08:08:55	51.3461456	0.1284453	158.7			
T	2013-04-21 08:08:56	51.3462366	0.1279920	158.7			
T	2013-04-21 08:08:57	51.3463217	0.1275398	158.5			
T	2013-04-21 08:08:58	51.3463972	0.1270875	158.9			
T	2013-04-21 08:08:59	51.3464767	0.1266372	158.9			
T	2013-04-21 08:09:00	51.3465684	0.1261839	159.4			
T	2013-04-21 08:09:01	51.3466596	0.1257213	158.5			
T	2013-04-21 08:09:03	51.3468581	0.1247962	157.9			
T	2013-04-21 08:09:04	51.3469612	0.1243419	157.7			
T	2013-04-21 08:09:05	51.3470827	0.1238856	156.4			
T	2013-04-21 08:09:06	51.3472084	0.1234357	155.5			
T	2013-04-21 08:09:07	51.3473333	0.1229911	155.6			
T	2013-04-21 08:09:08	51.3474725	0.1225484	155.1			
T	2013-04-21 08:09:09	51.3476158	0.1221152	155.7			
T	2013-04-21 08:09:10	51.3477570	0.1216734	155.7			
T	2013-04-21 08:09:11	51.3478981	0.1212317	155.8			
T	2013-04-21 08:09:27	51.3510678	0.1152917	155.5			
T	2013-04-21 08:09:28	51.3513208	0.1150350	155.4			
T	2013-04-21 08:09:29	51.3515530	0.1147593	155.5			
T	2013-04-21 08:09:30	51.3517930	0.1144668	156.2			
T	2013-04-21 08:09:31	51.3520402	0.1141985	156.6			
T	2013-04-21 08:09:32	51.3522826	0.1138773	156.6			
T	2013-04-21 08:09:33	51.3525114	0.1135570	157.2			
T	2013-04-21 08:09:34	51.3527360	0.1132578	157.6			
T	2013-04-21 08:09:35	51.3529670	0.1129745	157.4			
T	2013-04-21 08:09:36	51.3532024	0.1126774	157.6			
T	2013-04-21 08:09:37	51.3534443	0.1123731	158.0			
T	2013-04-21 08:09:38	51.3536745	0.1120812	157.8			
T	2013-04-21 08:09:39	51.3539120	0.1118092	156.4			
T	2013-04-21 08:09:40	51.3541517	0.1115239	156.0			
T	2013-04-21 08:09:41	51.3543837	0.1112376	157.4			
T	2013-04-21 08:09:42	51.3546146	0.1109471	157.5			
T	2013-04-21 08:09:43	51.3548411	0.1106391	157.2			
T	2013-04-21 08:09:44	51.3550594	0.1103305	156.7			
T	2013-04-21 08:09:45	51.3552757	0.1100264	156.2			
T	2013-04-21 08:09:46	51.3555021	0.1097229	155.6			
T	2013-04-21 08:09:47	51.3557293	0.1094207	155.1			
T	2013-04-21 08:09:48	51.3559586	0.1091290	154.9			
T	2013-04-21 08:09:49	51.3561776	0.1088040	154.0			
T	2013-04-21 08:09:50	51.3564039	0.1084810	153.5			
T	2013-04-21 08:09:51	51.3566274	0.1081586	153.5			
T	2013-04-21 08:09:52	51.3568491	0.1078296	152.6			
T	2013-04-21 08:09:53	51.3570587	0.1074919	151.6			
T	2013-04-21 08:09:54	51.3572821	0.1071578	151.6			
T	2013-04-21 08:09:55	51.3575094	0.1068235	151.0			
T	2013-04-21 08:09:56	51.3577181	0.1064948	151.1			
T	2013-04-21 08:09:57	51.3579255	0.1061462	150.3			
T	2013-04-21 08:09:58	51.3581503	0.1058409	150.0			
T	2013-04-21 08:09:59	51.3583637	0.1054959	150.4			
T	2013-04-21 08:10:00	51.3585756	0.1051312	149.6			
T	2013-04-21 08:10:01	51.3587951	0.1047815	149.2			
T	2013-04-21 08:10:02	51.3590200	0.1044525	150.7			
T	2013-04-21 08:10:03	51.3592308	0.1041082	151.5			
T	2013-04-21 08:10:04	51.3594436	0.1037518	150.9			
T	2013-04-21 08:10:05	51.3596528	0.1034097	151.5			
T	2013-04-21 08:10:06	51.3598760	0.1030908	151.8			
T	2013-04-21 08:10:07	51.3600908	0.1027489	150.5			
T	2013-04-21 08:10:08	51.3603069	0.1023915	149.7			
T	2013-04-21 08:10:09	51.3605148	0.1020499	149.1			
T	2013-04-21 08:10:10	51.3607239	0.1017102	149.5			
T	2013-04-21 08:10:11	51.3609285	0.1013685	149.3			
T	2013-04-21 08:10:12	51.3611386	0.1010423	149.7			
T	2013-04-21 08:10:13	51.3613360	0.1006938	149.5			
T	2013-04-21 08:10:14	51.3615532	0.1003610	150.0			
T	2013-04-21 08:10:15	51.3617671	0.1000443	150.2			
T	2013-04-21 08:10:16	51.3619724	0.0996967	150.0			
T	2013-04-21 08:10:17	51.3621868	0.0993843	149.9			
T	2013-04-21 08:10:18	51.3623998	0.0990697	149.7			
T	2013-04-21 08:10:19	51.3626104	0.0987501	149.9			
T	2013-04-21 08:10:20	51.3628448	0.0984279	150.4			
T	2013-04-21 08:10:21	51.3630816	0.0980965	150.3			
T	2013-04-21 08:10:22	51.3633004	0.0977915	149.7			
T	2013-04-21 08:10:23	51.3635508	0.0976189	149.5			
T	2013-04-21 08:10:24	51.3637685	0.0973374	149.5			
T	2013-04-21 08:10:25	51.3639954	0.0971140	148.7			
T	2013-04-21 08:10:26	51.3642100	0.0968389	147.0			
T	2013-04-21 08:10:27	51.3644475	0.0965753	147.3			
T	2013-04-21 08:10:28	51.3646664	0.0962697	148.1			
T	2013-04-21 08:10:29	51.3649017	0.0960358	148.4			
T	2013-04-21 08:10:30	51.3651203	0.0957619	147.8			
T	2013-04-21 08:10:31	51.3653363	0.0955081	145.8			
T	2013-04-21 08:10:32	51.3655789	0.0952846	145.1			
T	2013-04-21 08:10:33	51.3657781	0.0950560	145.3			
T	2013-04-21 08:10:34	51.3660095	0.0948222	144.2			
T	2013-04-21 08:10:35	51.3662374	0.0946405	144.5			
T	2013-04-21 08:10:36	51.3664553	0.0944280	142.7			
T	2013-04-21 08:10:37	51.3666793	0.0942407	142.7			
T	2013-04-21 08:10:38	51.3668853	0.0940376	142.4			
T	2013-04-21 08:10:39	51.3670934	0.0938449	141.1			
T	2013-04-21 08:10:40	51.3673006	0.0936330	140.5			
T	2013-04-21 08:10:41	51.3675042	0.0934355	140.3			
T	2013-04-21 08:10:42	51.3677128	0.0932595	140.7			
T	2013-04-21 08:10:43	51.3679050	0.0930675	140.3			
T	2013-04-21 08:10:44	51.3681062	0.0929067	140.9			
T	2013-04-21 08:10:45	51.3683114	0.0927515	140.2			
T	2013-04-21 08:10:46	51.3685085	0.0925868	138.7			
T	2013-04-21 08:10:47	51.3687033	0.0924435	138.8			
T	2013-04-21 08:10:48	51.3689025	0.0923072	137.6			
T	2013-04-21 08:10:49	51.3690946	0.0921629	136.1			
T	2013-04-21 08:10:50	51.3692806	0.0920144	135.0			
T	2013-04-21 08:10:51	51.3694646	0.0918697	134.8			
T	2013-04-21 08:10:52	51.3696491	0.0917375	135.6			
T	2013-04-21 08:10:53	51.3698241	0.0915936	135.3			
T	2013-04-21 08:10:54	51.3700030	0.0914727	134.3			
T	2013-04-21 08:10:55	51.3701716	0.0913402	134.9			
T	2013-04-21 08:10:56	51.3703337	0.0912068	134.3			
T	2013-04-21 08:10:57	51.3705035	0.0910983	134.4			
T	2013-04-21 08:10:58	51.3706678	0.0909806	133.8			
T	2013-04-21 08:10:59	51.3708284	0.0908655	133.7			
T	2013-04-21 08:11:00	51.3709892	0.0907426	134.1			
T	2013-04-21 08:11:01	51.3711431	0.0906161	133.6			
T	2013-04-21 08:11:02	51.3712966	0.0904845	133.6			
T	2013-04-21 08:11:03	51.3714510	0.0903620	133.5			
T	2013-04-21 08:11:04	51.3716003	0.0902439	133.5			
T	2013-04-21 08:11:05	51.3717406	0.0901153	133.8			
T	2013-04-21 08:11:06	51.3718798	0.0899991	134.9			
T	2013-04-21 08:11:07	51.3720096	0.0898828	135.5			
T	2013-04-21 08:11:08	51.3721347	0.0897719	135.8			
T	2013-04-21 08:11:09	51.3722509	0.0896493	136.2			
T	2013-04-21 08:11:10	51.3723667	0.0895478	136.6			
T	2013-04-21 08:11:11	51.3724710	0.0894392	136.2			
T	2013-04-21 08:11:12	51.3725677	0.0893322	136.2			
T	2013-04-21 08:11:13	51.3726629	0.0892438	136.0			
T	2013-04-21 08:11:14	51.3727573	0.0891635	134.9			
T	2013-04-21 08:11:15	51.3728440	0.0890865	135.0			
T	2013-04-21 08:11:16	51.3729280	0.0890156	133.6			
T	2013-04-21 08:11:17	51.3730029	0.0889471	133.7			
T	2013-04-21 08:11:19	51.3731370	0.0888432	134.0			
T	2013-04-21 08:11:21	51.3732487	0.0887552	133.2			
T	2013-04-21 08:11:23	51.3733490	0.0886694	132.4			
T	2013-04-21 08:11:27	51.3734720	0.0885840	131.5			
T	2013-04-21 08:13:02	51.3736118	0.0884518	131.1			
T	2013-04-21 08:13:04	51.3736956	0.0883868	133.1			
T	2013-04-21 08:13:06	51.3737965	0.0883152	129.8			
T	2013-04-21 08:13:07	51.3739330	0.0882124	128.9			
T	2013-04-21 08:13:09	51.3740703	0.0881019	130.6			
T	2013-04-21 08:13:11	51.3742202	0.0879766	130.6			
T	2013-04-21 08:13:12	51.3743050	0.0879105	131.3			
T	2013-04-21 08:13:13	51.3743920	0.0878407	131.7			
T	2013-04-21 08:13:14	51.3744720	0.0877689	132.5			
T	2013-04-21 08:13:15	51.3745666	0.0876949	132.6			
T	2013-04-21 08:13:16	51.3746615	0.0876178	132.8			
T	2013-04-21 08:13:17	51.3747565	0.0875384	133.2			
T	2013-04-21 08:13:18	51.3748543	0.0874550	133.4			
T	2013-04-21 08:13:19	51.3749584	0.0873702	133.9			
T	2013-04-21 08:13:20	51.3750629	0.0872525	135.1			
T	2013-04-21 08:13:21	51.3751739	0.0871564	135.1			
T	2013-04-21 08:13:22	51.3752869	0.0870577	135.2			
T	2013-04-21 08:13:23	51.3754013	0.0869481	135.1			
T	2013-04-21 08:13:24	51.3755194	0.0868580	135.2			
T	2013-04-21 08:13:25	51.3756383	0.0867505	135.3			
T	2013-04-21 08:13:26	51.3757533	0.0866478	135.6			
T	2013-04-21 08:13:27	51.3758773	0.0865250	136.4			
T	2013-04-21 08:13:28	51.3760031	0.0864037	136.7			
T	2013-04-21 08:13:29	51.3761296	0.0862975	135.8			
T	2013-04-21 08:13:30	51.3762580	0.0861756	135.4			
T	2013-04-21 08:13:31	51.3763946	0.0860632	135.5			
T	2013-04-21 08:13:32	51.3765330	0.0859391	135.3			
T	2013-04-21 08:13:33	51.3766698	0.0858148	135.6			
T	2013-04-21 08:13:34	51.3768014	0.0856861	135.8			
T	2013-04-21 08:13:35	51.3769410	0.0855583	136.6			
T	2013-04-21 08:13:36	51.3770745	0.0854239	135.6			
T	2013-04-21 08:13:37	51.3772206	0.0852849	135.4			
T	2013-04-21 08:13:38	51.3773626	0.0851402	135.4			
T	2013-04-21 08:13:39	51.3775028	0.0849951	134.8			
T	2013-04-21 08:13:40	51.3776487	0.0848481	135.0			
T	2013-04-21 08:13:41	51.3777994	0.0847024	134.3			
T	2013-04-21 08:13:42	51.3779503	0.0845531	134.0			
T	2013-04-21 08:13:43	51.3781034	0.0844033	134.7			
T	2013-04-21 08:13:44	51.3782555	0.0842588	135.1			
T	2013-04-21 08:13:45	51.3784171	0.0841076	135.3			
T	2013-04-21 08:13:46	51.3785757	0.0839563	135.6			
T	2013-04-21 08:13:47	51.3787229	0.0838192	136.0			
T	2013-04-21 08:13:48	51.3788841	0.0836562	135.9			
T	2013-04-21 08:13:49	51.3790463	0.0834954	135.9			
T	2013-04-21 08:13:50	51.3792153	0.0833309	136.0			
T	2013-04-21 08:13:51	51.3793793	0.0831656	136.4			
T	2013-04-21 08:13:52	51.3795557	0.0829986	136.2			
T	2013-04-21 08:13:53	51.3797223	0.0828530	136.8			
T	2013-04-21 08:13:54	51.3798934	0.0826648	136.4			
T	2013-04-21 08:13:55	51.3800693	0.0824938	136.1			
T	2013-04-21 08:13:56	51.3802448	0.0823095	135.5			
T	2013-04-21 08:13:57	51.3804122	0.0821402	135.0			
T	2013-04-21 08:13:58	51.3805971	0.0819479	134.5			
T	2013-04-21 08:13:59	51.3807780	0.0817693	134.4			
T	2013-04-21 08:14:00	51.3809609	0.0816021	133.1			
T	2013-04-21 08:14:01	51.3811299	0.0814364	132.6			
T	2013-04-21 08:14:02	51.3813223	0.0812558	132.9			
T	2013-04-21 08:14:03	51.3815055	0.0810627	133.3			
T	2013-04-21 08:14:04	51.3816900	0.0808863	134.6			
T	2013-04-21 08:14:05	51.3818779	0.0807080	134.5			
T	2013-04-21 08:14:06	51.3820791	0.0805144	134.1			
T	2013-04-21 08:14:07	51.3822699	0.0803249	133.7			
T	2013-04-21 08:14:08	51.3824630	0.0801375	132.9			
T	2013-04-21 08:14:09	51.3826549	0.0799495	132.9			
T	2013-04-21 08:14:10	51.3828537	0.0797585	132.3			
T	2013-04-21 08:14:11	51.3830472	0.0795708	132.3			
T	2013-04-21 08:14:12	51.3832491	0.0793913	133.2			
T	2013-04-21 08:14:13	51.3834496	0.0791986	133.1			
T	2013-04-21 08:14:14	51.3836505	0.0790225	133.6			
T	2013-04-21 08:14:15	51.3838534	0.0788299	133.9			
T	2013-04-21 08:14:17	51.3842513	0.0784136	134.0			
T	2013-04-21 08:14:18	51.3844530	0.0782258	133.3			
T	2013-04-21 08:14:19	51.3846533	0.0780244	132.8			
T	2013-04-21 08:14:20	51.3848586	0.0778362	133.3			
T	2013-04-21 08:14:21	51.3850727	0.0776433	133.8			
T	2013-04-21 08:14:22	51.3852798	0.0774419	132.2			
T	2013-04-21 08:14:23	51.3854859	0.0772384	131.8			
T	2013-04-21 08:14:24	51.3856946	0.0770220	132.2			
T	2013-04-21 08:14:25	51.3859039	0.0768119	131.7			
T	2013-04-21 08:14:26	51.3861139	0.0766184	130.1			
T	2013-04-21 08:14:27	51.3863282	0.0764013	130.2			
T	2013-04-21 08:14:28	51.3865450	0.0761936	129.9			
T	2013-04-21 08:14:29	51.3867557	0.0759853	129.5			
T	2013-04-21 08:14:30	51.3869625	0.0757557	129.5			
T	2013-04-21 08:14:31	51.3871769	0.0755182	129.6			
T	2013-04-21 08:14:32	51.3873950	0.0752972	129.3			
T	2013-04-21 08:14:33	51.3876155	0.0750767	129.2			
T	2013-04-21 08:14:34	51.3878330	0.0748673	128.7			
T	2013-04-21 08:14:35	51.3880555	0.0746594	127.8			
T	2013-04-21 08:14:36	51.3882866	0.0744445	126.1			
T	2013-04-21 08:14:37	51.3885129	0.0742289	126.6			
T	2013-04-21 08:14:38	51.3887430	0.0740141	127.0			
T	2013-04-21 08:14:39	51.3889794	0.0738133	126.3			
T	2013-04-21 08:14:40	51.3892029	0.0735934	126.3			
T	2013-04-21 08:14:41	51.3894327	0.0733773	125.9			
T	2013-04-21 08:14:42	51.3896623	0.0731548	125.9			
T	2013-04-21 08:14:43	51.3898916	0.0729248	125.2			
T	2013-04-21 08:14:45	51.3903506	0.0724753	125.1			
T	2013-04-21 08:14:46	51.3905824	0.0722453	124.0			
T	2013-04-21 08:14:47	51.3908178	0.0720187	124.0			
T	2013-04-21 08:14:48	51.3910483	0.0717854	123.3			
T	2013-04-21 08:14:49	51.3912819	0.0715504	123.5			
T	2013-04-21 08:14:50	51.3915202	0.0713224	124.2			
T	2013-04-21 08:14:51	51.3917500	0.0710869	124.3			
T	2013-04-21 08:14:52	51.3919816	0.0708572	123.9			
T	2013-04-21 08:14:53	51.3922201	0.0706302	123.9			
T	2013-04-21 08:14:54	51.3924600	0.0704054	123.5			
T	2013-04-21 08:14:55	51.3926902	0.0701693	124.1			
T	2013-04-21 08:14:56	51.3929219	0.0699362	123.7			
T	2013-04-21 08:14:57	51.3931587	0.0697190	122.9			
T	2013-04-21 08:14:58	51.3933977	0.0694981	123.0			
T	2013-04-21 08:14:59	51.3936359	0.0692708	122.8			
T	2013-04-21 08:15:00	51.3938647	0.0690315	122.9			
T	2013-04-21 08:15:01	51.3941063	0.0687919	122.9			
T	2013-04-21 08:15:02	51.3943429	0.0685624	122.8			
T	2013-04-21 08:15:03	51.3945747	0.0683305	122.6			
T	2013-04-21 08:15:04	51.3948111	0.0680985	122.7			
T	2013-04-21 08:15:05	51.3950502	0.0678844	123.6			
T	2013-04-21 08:15:06	51.3952780	0.0676628	123.0			
T	2013-04-21 08:15:07	51.3955069	0.0674248	123.0			
T	2013-04-21 08:15:08	51.3957416	0.0671969	122.3			
T	2013-04-21 08:15:09	51.3959745	0.0669565	122.2			
T	2013-04-21 08:15:10	51.3962104	0.0667224	122.1			
T	2013-04-21 08:15:11	51.3964416	0.0664881	122.6			
T	2013-04-21 08:15:12	51.3966742	0.0662637	122.3			
T	2013-04-21 08:15:13	51.3969053	0.0660366	122.1			
T	2013-04-21 08:15:14	51.3971383	0.0658114	122.0			
T	2013-04-21 08:15:15	51.3973681	0.0655788	121.7			
T	2013-04-21 08:15:16	51.3975996	0.0653455	121.9			
T	2013-04-21 08:15:17	51.3978315	0.0651147	122.1			
T	2013-04-21 08:15:18	51.3980654	0.0648832	121.8			
T	2013-04-21 08:15:20	51.3985280	0.0644247	121.7			
T	2013-04-21 08:15:21	51.3987656	0.0641962	121.8			
T	2013-04-21 08:15:22	51.3989997	0.0639597	121.3			
T	2013-04-21 08:15:23	51.3992269	0.0637311	121.8			
T	2013-04-21 08:15:24	51.3994625	0.0635046	120.7			
T	2013-04-21 08:15:25	51.3996983	0.0632771	121.0			
T	2013-04-21 08:15:26	51.3999290	0.0630405	120.8			
T	2013-04-21 08:15:27	51.4001655	0.0628085	120.6			
T	2013-04-21 08:15:28	51.4004002	0.0626242	118.5			
T	2013-04-21 08:15:29	51.4006273	0.0623865	118.7			
T	2013-04-21 08:15:30	51.4008525	0.0621611	119.0			
T	2013-04-21 08:15:31	51.4010763	0.0619402	119.0			
T	2013-04-21 08:15:32	51.4013025	0.0617239	118.3			
T	2013-04-21 08:15:33	51.4015275	0.0615015	118.6			
T	2013-04-21 08:15:34	51.4017495	0.0612909	118.2			
T	2013-04-21 08:15:35	51.4019700	0.0610785	118.9			
T	2013-04-21 08:15:36	51.4021817	0.0608680	119.0			
T	2013-04-21 08:15:37	51.4023943	0.0606758	118.8			
T	2013-04-21 08:15:38	51.4026038	0.0604748	118.2			
T	2013-04-21 08:15:39	51.4028127	0.0602702	118.6			
T	2013-04-21 08:15:40	51.4030213	0.0600617	118.4			
T	2013-04-21 08:15:41	51.4032242	0.0598556	118.6			
T	2013-04-21 08:15:42	51.4034324	0.0596372	119.0			
T	2013-04-21 08:15:43	51.4036254	0.0594214	118.5			
T	2013-04-21 08:15:44	51.4038241	0.0592017	118.7			
T	2013-04-21 08:15:45	51.4040203	0.0589669	119.0			
T	2013-04-21 08:15:46	51.4042084	0.0587267	118.8			
T	2013-04-21 08:15:47	51.4043974	0.0584730	119.1			
T	2013-04-21 08:15:48	51.4045891	0.0582002	117.7			
T	2013-04-21 08:15:49	51.4047840	0.0579554	118.4			
T	2013-04-21 08:15:50	51.4049725	0.0576938	118.3			
T	2013-04-21 08:15:51	51.4051648	0.0574562	118.2			
T	2013-04-21 08:15:52	51.4053503	0.0572063	117.5			
T	2013-04-21 08:15:53	51.4055374	0.0569531	116.7			
T	2013-04-21 08:15:54	51.4057297	0.0567114	116.2			
T	2013-04-21 08:15:55	51.4059339	0.0564733	115.9			
T	2013-04-21 08:15:56	51.4061294	0.0562276	115.6			
T	2013-04-21 08:15:57	51.4063286	0.0559732	115.0			
T	2013-04-21 08:15:58	51.4065260	0.0557228	114.9			
T	2013-04-21 08:15:59	51.4067257	0.0554695	114.7			
T	2013-04-21 08:16:00	51.4069342	0.0552238	114.3			
T	2013-04-21 08:16:01	51.4071314	0.0549655	114.2			
T	2013-04-21 08:16:02	51.4073355	0.0547146	113.3			
T	2013-04-21 08:16:03	51.4075387	0.0544579	113.3			
T	2013-04-21 08:16:04	51.4077477	0.0542018	113.0			
T	2013-04-21 08:16:05	51.4079482	0.0539408	112.5			
T	2013-04-21 08:16:06	51.4081518	0.0536675	112.5			
T	2013-04-21 08:16:07	51.4083700	0.0534215	111.5			
T	2013-04-21 08:16:08	51.4085742	0.0531721	111.9			
T	2013-04-21 08:16:09	51.4087896	0.0529215	111.7			
T	2013-04-21 08:16:10	51.4090095	0.0526659	112.3			
T	2013-04-21 08:16:11	51.4092331	0.0524354	113.4			
T	2013-04-21 08:16:12	51.4094531	0.0521847	112.8			
T	2013-04-21 08:16:13	51.4096774	0.0519336	112.2			
T	2013-04-21 08:16:14	51.4099090	0.0517004	112.7			
T	2013-04-21 08:16:15	51.4101371	0.0514648	112.4			
T	2013-04-21 08:16:16	51.4103673	0.0512396	112.3			
T	2013-04-21 08:16:17	51.4105915	0.0510062	111.9			
T	2013-04-21 08:16:18	51.4108210	0.0507863	112.3			
T	2013-04-21 08:16:19	51.4110471	0.0505499	111.2			
T	2013-04-21 08:16:20	51.4112774	0.0503258	109.9			
T	2013-04-21 08:16:21	51.4115069	0.0501008	110.0			
T	2013-04-21 08:16:22	51.4117340	0.0498771	109.9			
T	2013-04-21 08:16:23	51.4119609	0.0496514	110.0			
T	2013-04-21 08:16:24	51.4121884	0.0494309	110.1			
T	2013-04-21 08:16:25	51.4124149	0.0492058	110.2			
T	2013-04-21 08:16:26	51.4126405	0.0489796	110.3			
T	2013-04-21 08:16:27	51.4128621	0.0487491	109.8			
T	2013-04-21 08:16:28	51.4130865	0.0485226	109.5			
T	2013-04-21 08:16:29	51.4133105	0.0482996	109.0			
T	2013-04-21 08:16:30	51.4135384	0.0480764	109.1			
T	2013-04-21 08:16:31	51.4137631	0.0478582	108.7			
T	2013-04-21 08:16:32	51.4139875	0.0476292	107.9			
T	2013-04-21 08:16:33	51.4142114	0.0474089	108.0			
T	2013-04-21 08:16:34	51.4144320	0.0471817	107.8			
T	2013-04-21 08:16:35	51.4146532	0.0469522	107.6			
T	2013-04-21 08:16:36	51.4148626	0.0467036	108.1			
T	2013-04-21 08:16:37	51.4150763	0.0464572	107.6			
T	2013-04-21 08:16:38	51.4152898	0.0462109	106.8			
T	2013-04-21 08:16:39	51.4155011	0.0459550	107.7			
T	2013-04-21 08:16:40	51.4157087	0.0456962	108.2			
T	2013-04-21 08:16:41	51.4159226	0.0454451	108.8			
T	2013-04-21 08:16:42	51.4161258	0.0451782	108.5			
T	2013-04-21 08:16:43	51.4163296	0.0449147	108.4			
T	2013-04-21 08:16:44	51.4165307	0.0446439	108.2			
T	2013-04-21 08:16:45	51.4167271	0.0443714	107.2			
T	2013-04-21 08:16:46	51.4169207	0.0440803	107.0			
T	2013-04-21 08:16:47	51.4171158	0.0437966	106.7			
T	2013-04-21 08:16:48	51.4173106	0.0435196	106.8			
T	2013-04-21 08:16:49	51.4175027	0.0432300	106.8			
T	2013-04-21 08:16:50	51.4176955	0.0429440	107.2			
T	2013-04-21 08:16:51	51.4178943	0.0426607	107.4			
T	2013-04-21 08:16:52	51.4180963	0.0423716	107.0			
T	2013-04-21 08:16:53	51.4182962	0.0420922	106.5			
T	2013-04-21 08:16:54	51.4184959	0.0417940	106.7			
T	2013-04-21 08:16:55	51.4186972	0.0415054	106.7			
T	2013-04-21 08:16:56	51.4188983	0.0412169	106.8			
T	2013-04-21 08:17:13	51.4222098	0.0357682	107.0			
T	2013-04-21 08:17:14	51.4224114	0.0355266	104.9			
T	2013-04-21 08:17:15	51.4225532	0.0351842	104.3			
T	2013-04-21 08:17:16	51.4227553	0.0348516	101.7			
T	2013-04-21 08:17:17	51.4229608	0.0345170	101.5			
T	2013-04-21 08:17:18	51.4231742	0.0342130	101.2			
T	2013-04-21 08:17:19	51.4233755	0.0338973	100.0			
T	2013-04-21 08:17:20	51.4235750	0.0335904	98.3			
T	2013-04-21 08:17:21	51.4237720	0.0332703	97.3			
T	2013-04-21 08:17:22	51.4239712	0.0329509	96.0			
T	2013-04-21 08:17:23	51.4241652	0.0326165	96.1			
T	2013-04-21 08:17:24	51.4243604	0.0322943	95.3			
T	2013-04-21 08:17:25	51.4245592	0.0319787	95.5			
T	2013-04-21 08:17:26	51.4247588	0.0316616	96.2			
T	2013-04-21 08:17:27	51.4249606	0.0313411	95.8			
T	2013-04-21 08:17:28	51.4251495	0.0310145	95.1			
T	2013-04-21 08:17:29	51.4253513	0.0306996	94.6			
T	2013-04-21 08:17:30	51.4255477	0.0303719	93.6			
T	2013-04-21 08:17:31	51.4257405	0.0300353	92.7			
T	2013-04-21 08:17:32	51.4259433	0.0297109	92.8			
T	2013-04-21 08:17:33	51.4261427	0.0293807	93.8			
T	2013-04-21 08:17:34	51.4263375	0.0290485	93.7			
T	2013-04-21 08:17:35	51.4265378	0.0287233	93.1			
T	2013-04-21 08:17:36	51.4267353	0.0283931	93.4			
T	2013-04-21 08:17:37	51.4269307	0.0280546	93.1			
T	2013-04-21 08:17:38	51.4271244	0.0277124	92.3			
T	2013-04-21 08:17:39	51.4273201	0.0273899	91.6			
T	2013-04-21 08:17:40	51.4275131	0.0270621	91.0			
T	2013-04-21 08:17:41	51.4277029	0.0267427	89.9			
T	2013-04-21 08:17:42	51.4278915	0.0264250	89.9			
T	2013-04-21 08:17:43	51.4280808	0.0261025	89.8			
T	2013-04-21 08:17:44	51.4282724	0.0257775	90.0			
T	2013-04-21 08:17:45	51.4284638	0.0254535	89.8			
T	2013-04-21 08:17:46	51.4286557	0.0251378	89.6			
T	2013-04-21 08:17:47	51.4288489	0.0248112	89.6			
T	2013-04-21 08:17:48	51.4290406	0.0244830	89.6			
T	2013-04-21 08:17:49	51.4292308	0.0241637	89.5			
T	2013-04-21 08:17:50	51.4294226	0.0238384	89.6			
T	2013-04-21 08:17:51	51.4296161	0.0235112	89.2			
T	2013-04-21 08:17:52	51.4298114	0.0231894	88.9			
T	2013-04-21 08:17:53	51.4300080	0.0228629	89.2			
T	2013-04-21 08:17:54	51.4302065	0.0225347	89.1			
T	2013-04-21 08:17:55	51.4304117	0.0222256	89.0			
T	2013-04-21 08:17:56	51.4306189	0.0219209	88.3			
T	2013-04-21 08:17:57	51.4308269	0.0216128	88.2			
T	2013-04-21 08:17:58	51.4310422	0.0213129	88.2			
T	2013-04-21 08:17:59	51.4312569	0.0210140	88.3			
